"business_status";"lat";"lng";"icon";"name";"place_id";"price_level";"photo_reference";"rating";"place_types";"user_ratings_total";"address"
"OPERATIONAL";18.4690592;-66.72106769999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Gyros' Express";"ChIJF4r6FzHnAowRlLmK-0Mzsiw";1.0;"ATtYBwKx97Q9aFts3GGHAm5uJEe-ohIM01p-BUZq-L_mlXoIVSHwvuSgqFScXwMR-EUNy_54hcgfL-imC510Fwn2abALHD2DbfW2DUUmO6EuL9UC6CjOVAT1NYI4t3k6mwcRPxXXm7NpYbYza1d_pGPJX6-vm9LjYVuXcGvKm5Bt9GWlfY-A";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";752;"Avenida Luis Llorens Torres, Arecibo"
"OPERATIONAL";18.468454;-66.731468;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Wendy's";"ChIJZbSIrz7nAowRBeQwS-_TP60";0.0;"ATtYBwJ1F4mvahf0Jw-m4wlMKSveUwaktZCkZi0Gyt_c_0LJ4MRJqWuOisNAsd1VRXhkOyVaGUFHJr6Dn7LSa681cNeSX7hHY866YHfYVgjeO6v9tnT3p2wYt8Av8OvAoC_IGqseJKiAL7L2a-EriPOldsgsl_xjbS_jYFnDmNYLS54EP5a2";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";570;"Puerto Rico 129, Arecibo"
"OPERATIONAL";18.476861;-66.75411;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Wendy's";"ChIJx9i0UQ_nAowRE-bwzVgA0ww";0.0;"ATtYBwKm7lGBNPl4cCM1wdLatSuQr3lFTWKShvIkqaSlYWJ8fIleYbaFTAIsNSjHHM87EuS4eujTMk1cDy6psl7JnumxikC51ShR-3vMxGc025cQCwywZDEyo2sIkg81d8ncZDtckVyoBq0VeavB_zOJIwb8wHTwrXpOjiS-NL1WykYWxp3C";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";495;"Puerto Rico 2, Arecibo"
"OPERATIONAL";18.4725783;-66.7162792;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Lenel Restaurant";"ChIJVXeqeDLnAowRAoRuebGmYUw";2.0;"ATtYBwIwFG03Nwv-LCrUySn0_tpfSQcYHTuuspLS-hKfJVj6bB38OXj3GjpYfVK16TuFX8uwAw_JUFFY5Y8tU109Nqh6TwK4QQkUJgooDXMuMcI-o6Bsbucyt_-cXmIIhpcCo-UsPXzw4xXmgeZcZscvaDe59C3J9Zu_U-YZ9or0OfmmdEt_";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";154;"51 Calle Palma, Arecibo"
"OPERATIONAL";18.4718636;-66.7152313;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"La Buena Vida";"ChIJaY60r9LgAowRtC6NiRLXHAw";2.0;"ATtYBwJzqJ5BmE1tCz3Qqs67C_TYHd8qqwttEkbkvNEKYDps9Yx7cvEY8_wft39AvxRB8ZQIql6CZuAUxfTVf2gaYpvMmzxm5GYqxusMeu7m8ARa5iuTeHpDKJQHuTjO3SeJoCibStqqCF9cfIrvbcgmk_-5qajkZMnsIWLDAqHMXt69g_I3";4.6;"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']";360;"65 Calle Gonzalo Marin, Arecibo"
"OPERATIONAL";18.471511;-66.71637299999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Esteva 510";"ChIJqbuZZjLnAowR0YcC9MHNcWI";0.0;"ATtYBwLUS_CBxK7YO1Jqxo6s4TS6EvWwDlm6FOAdTSLidyzdUYN8Qr_RT3KPIUqXND9af0t8UvfjD6ZBZplGf9rG9SqtiEgRwyOBLOVYpDHoFzOy7CuIMzY_vucjCU-uhyAUXjTIOV-TJhF_uYlPJggkd8ANfO4zD4es01d4PcJqegbCrOv5";4.5;"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']";62;"113 Calle Gonzalo Marin, Arecibo"
"OPERATIONAL";18.47016;-66.72245699999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church's Chicken";"ChIJQ384-jDnAowRcLK_2DMF3-I";1.0;"ATtYBwLS7lywGWrdhiQnbFSoznG9JiOypF3IWQtQ8cXpv5h5Cr1KUhhkGenC_XqYkgi2wGrnDKV7pNKuN1T4rvA6LMzC4lv3LjGxjgyE9KjJvoWLdNvB8N-qUpUJ-ehYqoqzMKW1UrAfjLNO_wBXjteU9Tlg83HD9dCcWx02uRDG2AXpwGY7";4.1;"['restaurant', 'food', 'point_of_interest', 'establishment']";521;"Arecibo Shopping Center Los Rotarios, Avenida Puerto Rico, Arecibo"
"OPERATIONAL";18.4704266;-66.7226663;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"KFC";"ChIJexJ09zDnAowRCUSakMCEDYA";1.0;"ATtYBwJeqd4gTJ8HjJwIVfjdOdfH8sb0RAnnXKJtkjVhB5K97d_llo6MkNG1vzHyobbibtlge-3avvOka-bVpbdlT1lPCR-8MZuxRbhux20vY-EIRSoXrLpa4eT3E2W5IW-cJlHk6iTrbe45DM9zFmKgVbRT6wDvalc-U2uuPfv_L_2zAEMT";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";396;"Avenida Rotarios, Arecibo"
"OPERATIONAL";18.4692968;-66.706996;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"First Stop Grill and More";"ChIJpd4E2M3gAowRxUVIAgkcbak";2.0;"ATtYBwLENjDP7GRplKkqhwtzbIFZot6CYHzRZlRV1HNZAtsVTcYWM_lvjxrIVqsTJVhPDNIy51oGhVdmRqXGCSZv-69Vlbk_VG4SLM8OyHyJ_RilCrYYHjMwf9eIkRfodUJogRpc8NhRgdolSLgXPTGyxFqcbuGWKbjjGxPJ-0KBZ5hzQMpu";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";406;"Puerto Rico 681, Cambalache"
"OPERATIONAL";18.4632248;-66.7215575;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJUbFPNDbnAowR7unCTeO8Lvo";1.0;"ATtYBwIHM-Kj2C7XygXn-KFNN7aSqV_qXxG9TjUix75KS88tFbD5H5tC-Xuz8x490a53t1Ex-__2g85UnQPWJ89GbZNTd3PncbR0mCIM8ANVjcWTSKfZFgg_msb6km7Qzy8kLsj_JsutglLvk5hFDb9arucqBvrbo79xOtpZxXNR97TMR41h";4.5;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";181;"Km. 85.7 State Road No.10 Tanama Ward Bldg D Space 1, Arecibo"
"OPERATIONAL";18.4719638;-66.73093519999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Farol";"ChIJle3vgTznAowRtoi-yQzlaxw";0.0;"ATtYBwJMnViZKBwMSfI3pn4xY_aKnPKODaj5wWjL4AiCG3p0FyB9s3zY241aw_3E0Wa9IHC_dHPzep7X1B0sGQs1AUSznLvZ1NXpZ8Eg-kWSu2tQH9n7xJYWo4fPrRNnTKt6X6V9OkIE7EAjezXjM9_QC9WsWT9-IForXoF4puIoHDh2JVhF";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";114;"100 Calle Union #124, Arecibo"
"OPERATIONAL";18.466994;-66.731195;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJzeOHrzvnAowRpoOipOSI57I";1.0;"ATtYBwLAYPYBYH89HVBlvNdTRJD5AufvjxQLbn7tztp1-1rloqKEiZGDI5j8FGiY7vcxYvrh1IHiedyhKQ-2bv9ALGZscqh-0u52EwmpHTEhUmeOZ7JLonQEkZ4DQzY232ssKcYi8HGKJM2bImLwR-gCWqfhWxWcdMlOtUXvZBdke2Zuq5Pq";4.4;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";182;"San Luis Ave. Pr 129 Km 1.0, Arecibo"
"OPERATIONAL";18.46517919999999;-66.7359982;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJVdYi5j_nAowRf5cBNsF-Kz0";1.0;"ATtYBwKyP0YStDK5_fq0n-hsA0nRlrcad-cMK7EbjY16Vf0RndcJ3gBJOvAe4CheU0BVWQBRmFGdcQ-bPZaN-jKXKf9A4dsiC9YX1P49voUJS_wK6q3-tEwg-sdTNosU0nSIfA7q4Anbya-Xz7sviAKC2AcYZh9Pmu7lHcL_to-j5CaTaLdV";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";257;"Puerto Rico 129 Km. 42.5"
"OPERATIONAL";18.4647963;-66.736217;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church's Chicken";"ChIJR2JW5D_nAowRl4WtsH-iKMw";1.0;"ATtYBwLX7N2A6ZAczBgKVNulu7KGo1gr09VxOlA8K663hRf6zmPehCXRBq-B6wEXpls0Af7ckVJCM8NKMb4bu7wjlDjsoe12RI-YKRr8NJtkdLosBUhzMtuh1chiTIq67ucARPYXZo5AHcuUU5tWg9DGrX4jInRjnIH77kBkgeWIp4UQBxn8";4.1;"['restaurant', 'food', 'point_of_interest', 'establishment']";431;"Km 1.2 Bo, Puerto Rico 129, Arecibo"
"OPERATIONAL";18.4789057;-66.6926776;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Nuevo Guayabo";"ChIJZ6dJTPvIRBERBGV_lpGyuMI";1.0;"ATtYBwLGt5PZts_O3hAydmEUsEKWGjBzEiB5UFgq7EorunQH5e7wjB1HQRNbR-mUVfMgi2u2s8mHkuQSW7JvUwzhczQVsrN9hW6XO2FkJs9szL0nRcZkn-Rucu4RYS6i5wGqiWdSrlgEfolBCXWSg0089nGIJMYlpUlR3CyWQhyp6nIzNlxo";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";334;"681 Puerto Rico, Arecibo"
"OPERATIONAL";18.4657817;-66.73960939999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png";"Domino's Pizza";"ChIJf6fPIBXnAowRp5sFY4sydxY";1.0;"ATtYBwIVgttC0Pj-yptOsVNmiFOBnVxx7Ya1d6IDJ_SKAyTz_OJonZzkWrT5fQMNhpPLGMrzMW91b98IhKdaUfQNWh_MjSpsyY0yuVY9CKu6VVwUHPHy0cqdblVawz464saRc_aJY6eN9Cl4L4MpZyluCK7hWbZbXfnHrOJkJUZ5Megl18eV";4.4;"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']";254;"Av. Universidad, Arecibo"
"OPERATIONAL";18.479031;-66.6910346;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"David Sandwich";"ChIJQwc3-aXhAowROdBn2OwVxSw";1.0;"ATtYBwJxLqgaLm8m-2-9OAXXM8rI4ikY0AHfhM5JA4num43HrtwDurj-p3_tp6lNb2xIZK9eiG_JmKz8ut2oTAOadkkpJ_qdOiA2NnLiHsUkfnFn5SEb29rgY4u3Dx9nuqps2NnFbAgjv7DfFW2tObpwiuP0eOBMpqIf0VGd3TB1NRoKxoP3";4.8;"['restaurant', 'food', 'point_of_interest', 'establishment']";157;"#92 Carr 681, Arecibo"
"OPERATIONAL";18.4595371;-66.7396464;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"King China";"ChIJG-RMxg_dAowRqx6pPPz_JIM";2.0;"ATtYBwIysBS_iWxQzFlG4yFOTXCWLoJBq6Sj_JmyIpBEcUnKj5imViKhnXb9zx67XQq9z9Mq2yRIG9L0RsXsRnCBoWT0KBIt1MYm6hrnV8ngQzZxuNQysDsZ7ENLgkqgw8qgO5cQISJh36UKDPRB9quTnN3Eq-msX7x5L2m54C9sSeFwZb_a";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";270;"PR-129, 9 Marginal km 1"
"OPERATIONAL";18.4846838;-66.67885679999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Salitre Meson Costero";"ChIJZVgvZxvhAowR5C3giNFBvq0";2.0;"ATtYBwKvTaYCicbf2CzGkEG8Crzhxce1pKHpvfDWZS28lfPgb8nNuJCF84CVnUn8_MvEu-HBsqdzplFWinZrbcqV5CRuEKtsXbG3oi6Jm1Apgkk3Niy177qjTtaChL6KALYZ0jlILL-zMv4OWS5CHsT4Jj9oefXNUY_jZOf5BgaEMTa4bDjg";4.3;"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";1351;"Km. 3.8, Puerto Rico 681, Arecibo"
"OPERATIONAL";18.450497;-66.74896869999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJ4_XEfMk4A4wRJ-zVmzj7XQw";1.0;"ATtYBwJyvlUbZfrrXE0sygOY2KabvuZoyk29iX3pfmrLU6NO81wtSpcbDzZzVQ3Vy8KgDdEwrAer5g5Q3OXtg85plbi1ta_igB6bHqTyNGcfBI7pmNa8YOd8zZtEibeWMVRbUTyH760Wj3Ho0FdIWwH9A2eB8dBFXw-c9Q__QAKM5jImcl6M";4.1;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";523;"Road #129 Int. Road #492, Arecibo"
"OPERATIONAL";18.477482;-66.756384;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Salteao";"ChIJQ8a-ngjnAowRSzwY_C7Otlc";0.0;"";0.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";0;"Marginal Plaza del Atlántico, APARTADO 2232, Arecibo"
"OPERATIONAL";18.477998;-66.756941;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Church's Chicken";"ChIJc3ReKAbnAowR8eY5jhkrBgo";1.0;"ATtYBwIyH64o5YYqsBt7nd8kb41NwZxgph9qLrrkzNGbwWQxEGjXDals_3X3f2yeOT3xbaU-o-uCMdmpSMwxrWsUV3P2aeIAB6ASb3s_cYsyUjJECjD8ktPIJdNVJQeIMBljCm-1l9d1FtM5CWUl3MS1Etx4FJtJu728BUJ2R9VIuGkCQtp_";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";408;"Arecibo"
"OPERATIONAL";18.479112;-66.756889;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png";"Yiyo's Café";"ChIJ0_D9GAbnAowRwzXrkIqMlQw";0.0;"ATtYBwKjm5K9s-1SA69-i2fEw7N9m4QC301m-ZlqBuVREHEQnf66j8mSijgFwTco_cIA-rNweII9XL8jD8smQ4utW0E-yFG4AwjfLxWWhqBc3E86Tkibq0Pq2NKdL3DAGSPMy-pSebBzEyD-vc0xYttwaDqOcb8DoTU0wIvd010smF3oGu7h";4.4;"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";34;"1400 Avenida Miramar, Arecibo"
"OPERATIONAL";18.4783333;-66.7575;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King Plaza del Atlantico";"ChIJ7Qa3LAbnAowRRCUONOLUU0k";1.0;"ATtYBwLZFSC2lgGLu9ba94ySM7iNxkWOKwrwLtwpKLJKgaYnrrfcNhTWeW83ZcUm-o8L_SOSzMK5dwuwDNVDUbzCm_QiskknJPdtvVlK9lGDYS60T9ikWIs9G5SeRsZOnFJ98F3lIzKFTlW04oBJr2MpawxrDtVlzJ1iz9Qr1q-_l1Zb-D0-";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";253;"Avenida Miramar, Arecibo"
"CLOSED_TEMPORARILY";18.4777363;-66.7589655;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png";"Hashtag Cafe";"ChIJx5AXdQjnAowRaHURuD8dTcw";1.0;"ATtYBwLXXELjCYznkSa_E8ffs-L0AyP55JYympfwJ0cvtg3WyYPxW7nJYDf-xGStOlrcM0vcnuvnTn88BC5nAbx2IiAij5lei-FYYXBUgL-mA4pVAKVf5EiUpBFLOmOHQ5WYZIuSi0XIvxECtByp49FQe0GGNn2k3yStZ01z1J5NgXtRzbfj";4.4;"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";120;"30 Avenida San Patricio, Arecibo"
"OPERATIONAL";18.4789311;-66.760105;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"SUBWAY®Restaurants";"ChIJBRRVT6jnAowRTiLk2qwFZKM";1.0;"";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";14;"1564 Avenida Miramar, Arecibo"
"OPERATIONAL";18.4797668;-66.7715813;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Chili's Hatillo";"ChIJh0zf9a_nAowRrUNHm27AHmo";2.0;"ATtYBwLFDFnyBBae3ypgAUl2vsO6DzB03fRC1X8Y5Bic0c8xQFVeKfPYOiRVdjJ6wQF5sUFFo0ljabNCyPEpgt6PWCzvV8EudE6ZUa9fG6mKHUxT3xF52MKB579wQJ_4B2PKw3cKj_M27EOoC0EHb7EwsCEj8_2us2mQAmitJkp2BfEXvy3Y";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";1033;"Plaza del Norte Mall 506 Troncado Street, Hatillo"
"OPERATIONAL";18.447329;-66.67729539999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Mama Mia Pizzería";"ChIJGVHbJ5DgAowRe1O3saNQNj4";1.0;"ATtYBwJEJd95dnKdrbxOlBMqn2mXbjHhTcUKtdf_tPXbhuWzZlRGi_VJeJKqHtYRXJPDTTWrDWvCVom-kvu0VvB-VxkxKGKFRM0Zn_-VCtU6RIJ_9rZCJrCu1bk5r9YA58RnQOGV-azR1mw226QEh7uKGBCJVOSQMhDrFVyP2sDai3kni5-E";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";408;"Santana"
"OPERATIONAL";18.4815243;-66.7644428;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Denny's";"ChIJw0dqHannAowRt6dqqeAJESI";2.0;"ATtYBwIio9U4J44Fs6_Z8C7w7bVba7tlLsXF-tF_gWvkPu5TIeEnjDDA2_x6GTOZcYkaYo_JeCQGCPRKXepE6wm2xDbMfAAlHywHj80GhV-zqBtS85oOTx33LqeIwtfQPeq4euP5VsggqTLYl8dMEevHeXBwBz9s5FWveF7t_LHmbUeeYsbU";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";1287;"Puerto Rico 2, Arecibo"
"OPERATIONAL";18.48231509999999;-66.7683168;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Torres D' Pizza";"ChIJxYeW4q7nAowRi7UaBepOjt8";2.0;"ATtYBwJ5ljSFNIYeLhuJqaPTT5oqPijjQRh67Twtt8ZgtbG9qgDu6NTCi2ehrpEAp7ULhjaUOUB1OIx_GswxQcvwncDEITQZba7ku0EHcee6wKILEAMyQZdB56FTrJ-klISz9GcoEV9UeTaUfEawUw4dXhRjcm-k4EPl3bSu3nbrU-PnsD25";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";323;"2 Puerto Rico 2, Hatillo"
"OPERATIONAL";18.481905;-66.76935;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Ponderosa";"ChIJEy3CAK_nAowRcb9w6g7FH5o";2.0;"ATtYBwIidO-FHn-nIV5TbWfiKiuXg5Fu9SG57Qi6zoLg5u1Yd85IEW10O7T0c3qIeG41YnL2ffmHjudA4fgmX9jQJUzexx2VeL6naUpcww4PEnzj5lI5YoBTlHU7oGkzqGvJHqCzYYylNdBgUejrRSh298Sr4nqzy9UQw459Jwvrj7OiWbnZ";4.1;"['restaurant', 'food', 'point_of_interest', 'establishment']";684;"Carretera No. 2, KM 189, Barrio Carrizales, Plaza del Norte Shopping Center"
"OPERATIONAL";18.4842142;-66.7691826;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Secretos De Mar Y Tierra";"ChIJw_sZ9K7nAowRr454biT7LfU";0.0;"ATtYBwKyxoXV33Um2cE9u_LkryupYiLKmkkiM30uuGOcHntP-F3BDwTZPTPphQk0Nv5rcDCgdga2DW07Q7iGnQH2fW_5V31J5EB3XRCxJlmbfzTSNODC1a3K1sK52F8MRXyY-KyD8XIgCdJvLUA_pQifzdzTsXbCIU9V3elt4Os_BrpzLmi8";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";30;"2 Puerto Rico 2, Hatillo"
"OPERATIONAL";18.4668099;-66.773318;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Dylans Biergarten";"ChIJXWAjkJfnAowRXtGgmSFWTWM";2.0;"ATtYBwKP9-D_OKNO2DphRkyrarQ2ZPE7Cr22aoYtepl0_vCrfqL8n4Ie2hmt8eT9aX6Yuu1-_Rp-Jong-J_77PHCuWW1HENwBZ3Y4uYd5YaQBI3r5A8xJh2KieYlMI4Ef3mCoNlajRLiYOcBYlVLNYLULSiMbhq6eXMV6f6O-pQsgtZdyY4P";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";312;"Puerto Rico 493, Arecibo"
"OPERATIONAL";18.4799334;-66.77163;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Blue Hawaii";"ChIJ-Zoi8a_nAowR3Wb0x8iKvgQ";0.0;"";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";16;"2 Puerto Rico 2, Hatillo"
"OPERATIONAL";18.4798625;-66.7716233;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Taco Bell";"ChIJJ0O996_nAowRvhD1GY3ch3g";1.0;"ATtYBwJnTW2tISolIek9upvuH5fkTW8AelGna2j3xssd3AAXk489HKIhb5siCzJy8jGqxFA2xRbxL_Pzrtk26H145-SU2ckrafDGVNK5KYAaTR0fR5og-XoQw5FS_HGQcDZwHsIhO3LNtNnkyuQjhfwPEqjeNjv7YmUJLwmJytk6QFKbNo6u";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";141;"PR-2 and, Puerto Rico 493, ?"
"OPERATIONAL";18.4797799;-66.7713854;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Mesón Sandwiches (Plaza del Norte)";"ChIJcYzX9a_nAowRdIPmgeuh4tE";1.0;"ATtYBwJd4fYA7zEyPpDEuWdTNfoRZU7Yp1z2e10YgrUMh41thMMp2p3OimDjAOgaqI0OKaB5O7t62wDV7b53K9UYK1288e9jlPq0tqJQWpFknZ3PODeME5ABQdMwqtkZuDvq9rypfDKWOEbCdZ4NgajCKV-DYGhnjGH3vvasEibyrpGk5m5T";4.4;"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";453;"Carr. #52 Int. Carr. #156, Caguas"
"OPERATIONAL";18.467717;-66.71873000000001;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Martin's BBQ";"ChIJeefm_TPnAowRK4i1ToVgC6g";1.0;"ATtYBwLPlJh2w1qCifPtYyRWbrDJn5QK06uR-ks03ZU1Ii8CFARyG9HMijQUSt6vV9WZeGy0V8p3dQhw9KTcRWex7mwowoIQ7zgFDtHD-yfkXLHE6knf2G6zpf7wenOGTpH5-rrIkWF-5sq2Qzy0-3G5fVU0am0i2r4PpxekMrnYSTqKUvul";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";486;"Avenida Luis Llorens Torres, Arecibo"
"OPERATIONAL";18.469371;-66.7209611;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJm00CwjDnAowRXQ_niJRL8-U";1.0;"ATtYBwJxmxdyyhUQrBUxCIWUuWu863XfMdo3uRMl9spaQa4MkAN_Qrjd5TUjIC1xU2BmjMd_2L0BGkRqSnBjek_PjoTOZ4JU1FTc9hWyWikK65Y1q2V6Bvrz3oh9Ru4KFB8IWAtmfw6KuFRWi6JkDXMmIclkDkJ7nP0fDO8VgIG5kpE3WbS-";4.5;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";134;"Esquina, Avenida Luis Llorens Torres, Arecibo"
"OPERATIONAL";18.4725783;-66.7162792;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Papas Y Batatas";"ChIJVXeqeDLnAowRY3a8DNaCrek";0.0;"";5.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";1;"51 Calle Palma, Arecibo"
"OPERATIONAL";18.4717746;-66.7159507;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Arasibo Steak House";"ChIJMX68YjLnAowRZqDQdW8w0os";2.0;"ATtYBwJHE0dxvrfGoIlSrba_soROmBgU3Rs-1-wiBqzEVwI9GVxBXObth5L210tgjz6YsWnqqPwPi305DTHOCKELxZ5C5uGNTZZ1eJnGMqOq_SDxE_ASmg5esUA285TJBO_IxL0VDkVycGp2vPbovXuEq_spfZky3ZTRkkBnvIDju5OTmFxx";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";189;"Calle Gonzalez Marin, Arecibo"
"OPERATIONAL";18.471802;-66.7161331;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Cactú";"ChIJ31Jw_EjnAowRgTu0GkpivK4";0.0;"ATtYBwJJ7FME0p5TkXjxNxa9FrPlBpGMQU1aLRa_vafsPvEkf9YmBulDKsWUWkH-HiQB1Yn0cfcpzab0td5bMdDmkZp5wFftWZqdip-oW8obs53PPz1zkFWHdWafh8XU5xLC5Ckau9ceWAhhUeJc62Ys6p_Asj6XwlijFgtyV3qrZBNMf8E7";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";24;"Calle Gonzalo Marin, Arecibo"
"OPERATIONAL";18.4720892;-66.7164896;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Coco Blanco";"ChIJSSOrezLnAowRMMTi1sqskGc";1.0;"ATtYBwK58-AdV44H-FiHsPFtJuu61sG6gb35EgkoSdiUOxB1jNYNV4A0jPwIB0ijz0x-DM86O8LvQrxTYZ4TncIpwXgPHRunYFZiAEq8bYbkfNl5cPlBY1G3pSdUHN9drcUgo57VNB06KMM_jsnh5KIfiCqytxGm-Yd8PrnAwDew0wW0a2_U";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";97;"100-110 Calle Palma, Arecibo"
"OPERATIONAL";18.471954;-66.7165459;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Lakantina Salsa House & Pikadera";"ChIJJ-xbwfTnAowRsMKO3C16egU";0.0;"ATtYBwLpeKAHSqcg8hdMXgjxs7QykBiYAUYTFBhRfSEKBcoYnyN_X3w0vV1xFGOgbCew2KY-6Ea4HqB0sp6Xup1XGbuk2PwPp8pckPeAI2u_vV1IPvsXqGeH7Q4v6l4PTny5mEl2JCYdbaJaou8VGkiF-XGWDviRkuM1euTi-PN9_2-owkPE";4.1;"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";15;"108 Calle Palma Esquina, Calle Betances"
